medium location target_lum D1 D2 D3 D4 E1 E2 E3 E4 F1 F2 F3 F4 G1 G2 G3 G4 f2_refl f3_refl e3_refl start_int start_lum n_changes match_int match_lum
transp_med_steep f2 0.171 0.35294118 0.18823529 0.27843137 0.20392157 0.18823529 0.41176471 0.36862745 0.24705882 0.18823529 0.2 0.27843137 0.25098039 0.24313725 0.31764706 0.37254902 0.22352941 0.171 0.73 1.369 0.7484256916 373.748448569 11 0.1984256916 99.0897228915
transp_med_steep f3 0.73 0.35294118 0.18823529 0.27843137 0.20392157 0.18823529 0.41176471 0.36862745 0.24705882 0.18823529 0.2 0.27843137 0.25098039 0.24313725 0.31764706 0.37254902 0.22352941 0.171 0.73 1.369 0.7335748769 366.332256137 8 0.3335748769 166.580455644
transp_med_steep e3 1.369 0.21568627 0.40784314 0.27843137 0.21960784 0.18823529 0.2 0.36862745 0.3254902 0.40784314 0.21960784 0.32156863 0.43529412 0.35686275 0.24313725 0.28235294 0.22352941 0.305 1.023 1.369 0.0575609051 28.744736061 11 0.5075609051 253.465511615
transp_med_steep f2 0.305 0.21568627 0.40784314 0.27843137 0.21960784 0.18823529 0.2 0.36862745 0.3254902 0.40784314 0.21960784 0.32156863 0.43529412 0.35686275 0.24313725 0.28235294 0.22352941 0.305 1.023 1.369 0.5694774985 284.385389162 7 0.2194774985 109.602563731
transp_med_steep f3 1.023 0.21568627 0.40784314 0.27843137 0.21960784 0.18823529 0.2 0.36862745 0.3254902 0.40784314 0.21960784 0.32156863 0.43529412 0.35686275 0.24313725 0.28235294 0.22352941 0.305 1.023 1.369 0.1962699061 98.0131677939 6 0.3962699061 197.88906804
transp_med_steep e3 1.369 0.21568627 0.40784314 0.27843137 0.21960784 0.18823529 0.2 0.36862745 0.3254902 0.40784314 0.21960784 0.32156863 0.43529412 0.35686275 0.24313725 0.28235294 0.22352941 0.305 1.023 1.369 0.4434610951 221.45538051 4 0.4434610951 221.45538051
transp_med_steep f2 0.305 0.21568627 0.40784314 0.27843137 0.21960784 0.18823529 0.2 0.36862745 0.3254902 0.40784314 0.21960784 0.32156863 0.43529412 0.35686275 0.24313725 0.28235294 0.22352941 0.305 1.023 1.369 0.0044613166 2.2278900724 13 0.2 99.8759002463
transp_med_steep f3 1.023 0.21568627 0.40784314 0.27843137 0.21960784 0.18823529 0.2 0.36862745 0.3254902 0.40784314 0.21960784 0.32156863 0.43529412 0.35686275 0.24313725 0.28235294 0.22352941 0.305 1.023 1.369 0.9559398296 477.376755294 11 0.4059398296 202.718029617
transp_med_steep e3 2.22 0.45882353 0.31372549 0.18823529 0.28235294 0.35294118 0.31372549 0.48627451 0.43137255 0.24313725 0.24313725 0.18823529 0.28627451 0.2 0.2 0.20392157 0.28627451 0.49 0.065 2.22 0.2151962076 107.464574821 9 0.6651962076 332.185350375
transp_med_steep f2 0.49 0.45882353 0.31372549 0.18823529 0.28235294 0.35294118 0.31372549 0.48627451 0.43137255 0.24313725 0.24313725 0.18823529 0.28627451 0.2 0.2 0.20392157 0.28627451 0.49 0.065 2.22 0.7776774263 388.356165283 10 0.2776774263 138.666414667
transp_med_steep f3 0.065 0.45882353 0.31372549 0.18823529 0.28235294 0.35294118 0.31372549 0.48627451 0.43137255 0.24313725 0.24313725 0.18823529 0.28627451 0.2 0.2 0.20392157 0.28627451 0.49 0.065 2.22 0.2473318673 123.512464525 4 0.0473318673 23.6365642785
transp_med_steep e3 2.22 0.45882353 0.31372549 0.18823529 0.28235294 0.35294118 0.31372549 0.48627451 0.43137255 0.24313725 0.24313725 0.18823529 0.28627451 0.2 0.2 0.20392157 0.28627451 0.49 0.065 2.22 0.1714025342 85.594912019 9 0.6214025342 310.315687573
transp_med_steep f2 0.49 0.45882353 0.31372549 0.18823529 0.28235294 0.35294118 0.31372549 0.48627451 0.43137255 0.24313725 0.24313725 0.18823529 0.28627451 0.2 0.2 0.20392157 0.28627451 0.49 0.065 2.22 0.9847061902 491.742086134 18 0.35 174.782825431
transp_med_steep f3 0.065 0.45882353 0.31372549 0.18823529 0.28235294 0.35294118 0.31372549 0.48627451 0.43137255 0.24313725 0.24313725 0.18823529 0.28627451 0.2 0.2 0.20392157 0.28627451 0.49 0.065 2.22 0.299117274 149.373035092 4 0.099117274 49.4971348456
transp_med_steep e3 0.73 0.2 0.18823529 0.36470588 0.20392157 0.2 0.36078431 0.27843137 0.20392157 0.40784314 0.24313725 0.21960784 0.28627451 0.2 0.21960784 0.24705882 0.18823529 0.49 0.305 0.73 0.1108249577 55.3437121152 15 0.3758249577 187.679279942
transp_med_steep f2 0.49 0.2 0.18823529 0.36470588 0.20392157 0.2 0.36078431 0.27843137 0.20392157 0.40784314 0.24313725 0.21960784 0.28627451 0.2 0.21960784 0.24705882 0.18823529 0.49 0.305 0.73 0.4280714477 213.770106041 4 0.2280714477 113.894205795
transp_med_steep f3 0.305 0.2 0.18823529 0.36470588 0.20392157 0.2 0.36078431 0.27843137 0.20392157 0.40784314 0.24313725 0.21960784 0.28627451 0.2 0.21960784 0.24705882 0.18823529 0.49 0.305 0.73 0.1192216939 59.5368700152 4 0.2192216939 109.474820138
transp_med_steep e3 0.73 0.2 0.18823529 0.36470588 0.20392157 0.2 0.36078431 0.27843137 0.20392157 0.40784314 0.24313725 0.21960784 0.28627451 0.2 0.21960784 0.24705882 0.18823529 0.49 0.305 0.73 0.6599812497 329.581107309 9 0.3099812497 154.798281878
transp_med_steep f2 0.49 0.2 0.18823529 0.36470588 0.20392157 0.2 0.36078431 0.27843137 0.20392157 0.40784314 0.24313725 0.21960784 0.28627451 0.2 0.21960784 0.24705882 0.18823529 0.49 0.305 0.73 0.4940401112 246.71350431 5 0.2440401112 121.868629002
transp_med_steep f3 0.305 0.2 0.18823529 0.36470588 0.20392157 0.2 0.36078431 0.27843137 0.20392157 0.40784314 0.24313725 0.21960784 0.28627451 0.2 0.21960784 0.24705882 0.18823529 0.49 0.305 0.73 0.3635560061 181.552416985 3 0.2135560061 106.645491801
transp_med_steep e3 1.023 0.18823529 0.35686275 0.19215686 0.21960784 0.2 0.24313725 0.31764706 0.19215686 0.18823529 0.24313725 0.21960784 0.20392157 0.18823529 0.18823529 0.42745098 0.19215686 0.49 0.305 1.023 0.7630037097 381.028412011 6 0.4630037097 231.214561642
transp_med_steep f2 0.49 0.18823529 0.35686275 0.19215686 0.21960784 0.2 0.24313725 0.31764706 0.19215686 0.18823529 0.24313725 0.21960784 0.20392157 0.18823529 0.18823529 0.42745098 0.19215686 0.49 0.305 1.023 0.443691388 221.570384048 1 0.393691388 196.601408986
transp_med_steep f3 0.305 0.18823529 0.35686275 0.19215686 0.21960784 0.2 0.24313725 0.31764706 0.19215686 0.18823529 0.24313725 0.21960784 0.20392157 0.18823529 0.18823529 0.42745098 0.19215686 0.49 0.305 1.023 0.0111642477 5.5751964479 4 0.2111642477 105.451096694
transp_med_steep e3 1.023 0.18823529 0.35686275 0.19215686 0.21960784 0.2 0.24313725 0.31764706 0.19215686 0.18823529 0.24313725 0.21960784 0.20392157 0.18823529 0.18823529 0.42745098 0.19215686 0.49 0.305 1.023 0.7483375007 373.704407862 10 0.4483375007 223.890557493
transp_med_steep f2 0.49 0.18823529 0.35686275 0.19215686 0.21960784 0.2 0.24313725 0.31764706 0.19215686 0.18823529 0.24313725 0.21960784 0.20392157 0.18823529 0.18823529 0.42745098 0.19215686 0.49 0.305 1.023 0.3256790093 162.63742121 2 0.3256790093 162.63742121
transp_med_steep f3 0.305 0.18823529 0.35686275 0.19215686 0.21960784 0.2 0.24313725 0.31764706 0.19215686 0.18823529 0.24313725 0.21960784 0.20392157 0.18823529 0.18823529 0.42745098 0.19215686 0.49 0.305 1.023 0.1498432541 74.8286495019 3 0.1998432541 99.7976245635
transp_med_steep e3 0.305 0.30588235 0.40784314 0.21960784 0.32156863 0.4627451 0.2 0.21960784 0.22352941 0.35686275 0.24313725 0.36862745 0.25098039 0.21960784 0.31764706 0.19215686 0.20392157 0.49 1.369 0.305 0.7433222822 371.199910529 11 0.1933222822 96.5411848515
transp_med_steep f2 0.49 0.30588235 0.40784314 0.21960784 0.32156863 0.4627451 0.2 0.21960784 0.22352941 0.35686275 0.24313725 0.36862745 0.25098039 0.21960784 0.31764706 0.19215686 0.20392157 0.49 1.369 0.305 0.7159506408 357.531073892 11 0.2659506408 132.810298337
transp_med_steep f3 1.369 0.30588235 0.40784314 0.21960784 0.32156863 0.4627451 0.2 0.21960784 0.22352941 0.35686275 0.24313725 0.36862745 0.25098039 0.21960784 0.31764706 0.19215686 0.20392157 0.49 1.369 0.305 0.1020726144 50.9729712856 8 0.5020726144 250.724771778
transp_med_steep e3 0.305 0.30588235 0.40784314 0.21960784 0.32156863 0.4627451 0.2 0.21960784 0.22352941 0.35686275 0.24313725 0.36862745 0.25098039 0.21960784 0.31764706 0.19215686 0.20392157 0.49 1.369 0.305 0.4723974084 235.905582197 5 0.2223974084 111.060706889
transp_med_steep f2 0.49 0.30588235 0.40784314 0.21960784 0.32156863 0.4627451 0.2 0.21960784 0.22352941 0.35686275 0.24313725 0.36862745 0.25098039 0.21960784 0.31764706 0.19215686 0.20392157 0.49 1.369 0.305 0.7556224612 377.342367776 10 0.2556224612 127.65261716
transp_med_steep f3 1.369 0.30588235 0.40784314 0.21960784 0.32156863 0.4627451 0.2 0.21960784 0.22352941 0.35686275 0.24313725 0.36862745 0.25098039 0.21960784 0.31764706 0.19215686 0.20392157 0.49 1.369 0.305 0.3561340529 177.846045732 4 0.4561340529 227.783995855
transp_med_steep e3 0.49 0.35294118 0.31372549 0.31764706 0.21960784 0.30980392 0.24313725 0.24705882 0.28235294 0.2745098 0.27843137 0.20392157 0.32941176 0.31372549 0.2 0.18823529 0.28627451 0.73 0.171 0.49 0.234639597 117.174204926 1 0.284639597 142.143179988
transp_med_steep f2 0.73 0.35294118 0.31372549 0.31764706 0.21960784 0.30980392 0.24313725 0.24705882 0.28235294 0.2745098 0.27843137 0.20392157 0.32941176 0.31372549 0.2 0.18823529 0.28627451 0.73 0.171 0.49 0.1961788991 97.9677207683 2 0.2961788991 147.905670891
transp_med_steep f3 0.171 0.35294118 0.31372549 0.31764706 0.21960784 0.30980392 0.24313725 0.24705882 0.28235294 0.2745098 0.27843137 0.20392157 0.32941176 0.31372549 0.2 0.18823529 0.28627451 0.73 0.171 0.49 0.6926059806 345.873229123 11 0.1426059806 71.214503446
transp_med_steep e3 0.49 0.35294118 0.31372549 0.31764706 0.21960784 0.30980392 0.24313725 0.24705882 0.28235294 0.2745098 0.27843137 0.20392157 0.32941176 0.31372549 0.2 0.18823529 0.28627451 0.73 0.171 0.49 0.9710946187 484.944746324 14 0.2710946187 135.379095462
transp_med_steep f2 0.73 0.35294118 0.31372549 0.31764706 0.21960784 0.30980392 0.24313725 0.24705882 0.28235294 0.2745098 0.27843137 0.20392157 0.32941176 0.31372549 0.2 0.18823529 0.28627451 0.73 0.171 0.49 0.7450025777 372.039015667 8 0.3450025777 172.287215174
transp_med_steep f3 0.171 0.35294118 0.31372549 0.31764706 0.21960784 0.30980392 0.24313725 0.24705882 0.28235294 0.2745098 0.27843137 0.20392157 0.32941176 0.31372549 0.2 0.18823529 0.28627451 0.73 0.171 0.49 0.3839293683 191.726456438 5 0.1339293683 66.8815811304
transp_med_steep e3 0.305 0.18823529 0.24313725 0.36470588 0.21960784 0.18823529 0.19215686 0.21960784 0.49803922 0.2745098 0.27843137 0.32156863 0.37647059 0.41176471 0.21960784 0.42745098 0.18823529 0.73 1.023 0.305 0.6828316502 340.992128892 12 0.1828316502 91.3023782767
transp_med_steep f2 0.73 0.18823529 0.24313725 0.36470588 0.21960784 0.18823529 0.19215686 0.21960784 0.49803922 0.2745098 0.27843137 0.32156863 0.37647059 0.41176471 0.21960784 0.42745098 0.18823529 0.73 1.023 0.305 0.1814207406 90.5977989643 8 0.2814207406 140.535749087
transp_med_steep f3 1.023 0.18823529 0.24313725 0.36470588 0.21960784 0.18823529 0.19215686 0.21960784 0.49803922 0.2745098 0.27843137 0.32156863 0.37647059 0.41176471 0.21960784 0.42745098 0.18823529 0.73 1.023 0.305 0.1557507017 77.7787077271 4 0.3557507017 177.654607973
transp_med_steep e3 0.305 0.18823529 0.24313725 0.36470588 0.21960784 0.18823529 0.19215686 0.21960784 0.49803922 0.2745098 0.27843137 0.32156863 0.37647059 0.41176471 0.21960784 0.42745098 0.18823529 0.73 1.023 0.305 0.688110103 343.628080019 12 0.088110103 44.0003792799
transp_med_steep f2 0.73 0.18823529 0.24313725 0.36470588 0.21960784 0.18823529 0.19215686 0.21960784 0.49803922 0.2745098 0.27843137 0.32156863 0.37647059 0.41176471 0.21960784 0.42745098 0.18823529 0.73 1.023 0.305 0.4888251746 244.109271873 3 0.3388251746 169.202346689
transp_med_steep f3 1.023 0.18823529 0.24313725 0.36470588 0.21960784 0.18823529 0.19215686 0.21960784 0.49803922 0.2745098 0.27843137 0.32156863 0.37647059 0.41176471 0.21960784 0.42745098 0.18823529 0.73 1.023 0.305 0.4078505898 203.672224114 2 0.4078505898 203.672224114
transp_med_steep e3 1.768 0.23921569 0.18823529 0.31764706 0.49019608 0.18823529 0.21960784 0.42352941 0.24705882 0.18823529 0.27843137 0.36862745 0.22352941 0.41176471 0.31764706 0.19215686 0.38039216 0.73 1.369 1.768 0.9303342709 464.589864193 7 0.5803342709 289.807038762
transp_med_steep f2 0.73 0.23921569 0.18823529 0.31764706 0.49019608 0.18823529 0.21960784 0.42352941 0.24705882 0.18823529 0.27843137 0.36862745 0.22352941 0.41176471 0.31764706 0.19215686 0.38039216 0.73 1.369 1.768 0.0678957254 33.9057334958 10 0.3678957254 183.719583865
transp_med_steep f3 1.369 0.23921569 0.18823529 0.31764706 0.49019608 0.18823529 0.21960784 0.42352941 0.24705882 0.18823529 0.27843137 0.36862745 0.22352941 0.41176471 0.31764706 0.19215686 0.38039216 0.73 1.369 1.768 0.4720925011 235.75331771 1 0.5220925011 260.722292772
transp_med_steep e3 1.768 0.23921569 0.18823529 0.31764706 0.49019608 0.18823529 0.21960784 0.42352941 0.24705882 0.18823529 0.27843137 0.36862745 0.22352941 0.41176471 0.31764706 0.19215686 0.38039216 0.73 1.369 1.768 0.6911260305 345.134172424 2 0.5911260305 295.1962223
transp_med_steep f2 0.73 0.23921569 0.18823529 0.31764706 0.49019608 0.18823529 0.21960784 0.42352941 0.24705882 0.18823529 0.27843137 0.36862745 0.22352941 0.41176471 0.31764706 0.19215686 0.38039216 0.73 1.369 1.768 0.0053974792 2.6953904875 10 0.35 174.782825431
transp_med_steep f3 1.369 0.23921569 0.18823529 0.31764706 0.49019608 0.18823529 0.21960784 0.42352941 0.24705882 0.18823529 0.27843137 0.36862745 0.22352941 0.41176471 0.31764706 0.19215686 0.38039216 0.73 1.369 1.768 0.750965851 375.016952091 5 0.500965851 250.172076783
transp_med_steep e3 1.768 0.18823529 0.2745098 0.2 0.24705882 0.2 0.31372549 0.42352941 0.28235294 0.18823529 0.27843137 0.49019608 0.37647059 0.47058824 0.2 0.20392157 0.22352941 0.73 2.22 1.768 0.4405578477 220.005558229 4 0.5405578477 269.943508352
transp_med_steep f2 0.73 0.18823529 0.2745098 0.2 0.24705882 0.2 0.31372549 0.42352941 0.28235294 0.18823529 0.27843137 0.49019608 0.37647059 0.47058824 0.2 0.20392157 0.22352941 0.73 2.22 1.768 0.927699156 463.273941813 11 0.377699156 188.615216135
transp_med_steep f3 2.22 0.18823529 0.2745098 0.2 0.24705882 0.2 0.31372549 0.42352941 0.28235294 0.18823529 0.27843137 0.49019608 0.37647059 0.47058824 0.2 0.20392157 0.22352941 0.73 2.22 1.768 0.896747625 447.817381688 6 0.596747625 298.003531319
transp_med_steep e3 1.768 0.18823529 0.2745098 0.2 0.24705882 0.2 0.31372549 0.42352941 0.28235294 0.18823529 0.27843137 0.49019608 0.37647059 0.47058824 0.2 0.20392157 0.22352941 0.73 2.22 1.768 0.334926142 167.255249749 4 0.534926142 267.131149995
transp_med_steep f2 0.73 0.18823529 0.2745098 0.2 0.24705882 0.2 0.31372549 0.42352941 0.28235294 0.18823529 0.27843137 0.49019608 0.37647059 0.47058824 0.2 0.20392157 0.22352941 0.73 2.22 1.768 0.5428731093 271.099702562 6 0.3428731093 171.223802316
transp_med_steep f3 2.22 0.18823529 0.2745098 0.2 0.24705882 0.2 0.31372549 0.42352941 0.28235294 0.18823529 0.27843137 0.49019608 0.37647059 0.47058824 0.2 0.20392157 0.22352941 0.73 2.22 1.768 0.7603317314 379.694080792 3 0.6103317314 304.787155608
transp_med_steep e3 0.092 0.21568627 0.31372549 0.2 0.21960784 0.30980392 0.18823529 0.19215686 0.28235294 0.46666667 0.31764706 0.21960784 0.32941176 0.35686275 0.41960784 0.19215686 0.18823529 1.023 0.305 0.092 0.8711828332 435.050848722 21 0.0561828332 28.0565552181
transp_med_steep f2 1.023 0.21568627 0.31372549 0.2 0.21960784 0.30980392 0.18823529 0.19215686 0.28235294 0.46666667 0.31764706 0.21960784 0.32941176 0.35686275 0.41960784 0.19215686 0.18823529 1.023 0.305 0.092 0.535787166 267.561127709 4 0.335787166 167.685227463
transp_med_steep f3 0.305 0.21568627 0.31372549 0.2 0.21960784 0.30980392 0.18823529 0.19215686 0.28235294 0.46666667 0.31764706 0.21960784 0.32941176 0.35686275 0.41960784 0.19215686 0.18823529 1.023 0.305 0.092 0.305109792 152.365575737 2 0.205109792 102.427625614
transp_med_steep e3 0.092 0.21568627 0.31372549 0.2 0.21960784 0.30980392 0.18823529 0.19215686 0.28235294 0.46666667 0.31764706 0.21960784 0.32941176 0.35686275 0.41960784 0.19215686 0.18823529 1.023 0.305 0.092 0.856550412 427.743717529 17 0.106550412 53.2090916052
transp_med_steep f2 1.023 0.21568627 0.31372549 0.2 0.21960784 0.30980392 0.18823529 0.19215686 0.28235294 0.46666667 0.31764706 0.21960784 0.32941176 0.35686275 0.41960784 0.19215686 0.18823529 1.023 0.305 0.092 0.3310930315 165.341072922 2 0.3310930315 165.341072922
transp_med_steep f3 0.305 0.21568627 0.31372549 0.2 0.21960784 0.30980392 0.18823529 0.19215686 0.28235294 0.46666667 0.31764706 0.21960784 0.32941176 0.35686275 0.41960784 0.19215686 0.18823529 1.023 0.305 0.092 0.8489805217 423.963469493 13 0.1989805217 99.3667936931
transp_med_steep e3 0.171 0.18823529 0.18823529 0.24313725 0.24705882 0.35294118 0.21960784 0.2 0.28235294 0.2 0.41568627 0.19215686 0.43529412 0.2745098 0.19215686 0.37254902 0.22352941 1.768 0.092 0.171 0.6451747848 322.187062253 9 0.1951747848 97.4662866985
transp_med_steep f2 1.768 0.18823529 0.18823529 0.24313725 0.24705882 0.35294118 0.21960784 0.2 0.28235294 0.2 0.41568627 0.19215686 0.43529412 0.2745098 0.19215686 0.37254902 0.22352941 1.768 0.092 0.171 0.5581273358 278.717350584 1 0.5081273358 253.748375522
transp_med_steep f3 0.092 0.18823529 0.18823529 0.24313725 0.24705882 0.35294118 0.21960784 0.2 0.28235294 0.2 0.41568627 0.19215686 0.43529412 0.2745098 0.19215686 0.37254902 0.22352941 1.768 0.092 0.171 0.9210112488 459.934138058 16 0.1210112488 60.4305370732
transp_med_steep e3 0.171 0.18823529 0.18823529 0.24313725 0.24705882 0.35294118 0.21960784 0.2 0.28235294 0.2 0.41568627 0.19215686 0.43529412 0.2745098 0.19215686 0.37254902 0.22352941 1.768 0.092 0.171 0.9988953451 498.82785923 18 0.0988953451 49.3863081217
transp_med_steep f2 1.768 0.18823529 0.18823529 0.24313725 0.24705882 0.35294118 0.21960784 0.2 0.28235294 0.2 0.41568627 0.19215686 0.43529412 0.2745098 0.19215686 0.37254902 0.22352941 1.768 0.092 0.171 0.9574812054 478.146486801 6 0.6574812054 328.332636432
transp_med_steep f3 0.092 0.18823529 0.18823529 0.24313725 0.24705882 0.35294118 0.21960784 0.2 0.28235294 0.2 0.41568627 0.19215686 0.43529412 0.2745098 0.19215686 0.37254902 0.22352941 1.768 0.092 0.171 0.4983456539 248.863604077 14 0.0683456539 34.1304185474
transp_med_steep e3 2.22 0.40392157 0.35686275 0.31764706 0.24705882 0.18823529 0.4745098 0.48627451 0.49803922 0.30980392 0.41568627 0.19215686 0.22352941 0.35686275 0.36470588 0.18823529 0.43921569 1.768 0.092 2.22 0.0498044401 24.8713164363 5 0.0248044401 12.3868289055
transp_med_steep f2 1.768 0.40392157 0.35686275 0.31764706 0.24705882 0.18823529 0.4745098 0.48627451 0.49803922 0.30980392 0.41568627 0.19215686 0.22352941 0.35686275 0.36470588 0.18823529 0.43921569 1.768 0.092 2.22 0.8643924574 431.659874249 6 0.5643924574 281.84602388
transp_med_steep f3 0.092 0.40392157 0.35686275 0.31764706 0.24705882 0.18823529 0.4745098 0.48627451 0.49803922 0.30980392 0.41568627 0.19215686 0.22352941 0.35686275 0.36470588 0.18823529 0.43921569 1.768 0.092 2.22 0.4681841186 233.801551637 14 0.0381841186 19.0683661071
transp_med_steep e3 2.22 0.40392157 0.35686275 0.31764706 0.24705882 0.18823529 0.4745098 0.48627451 0.49803922 0.30980392 0.41568627 0.19215686 0.22352941 0.35686275 0.36470588 0.18823529 0.43921569 1.768 0.092 2.22 0.7880348397 393.528445219 3 0.7380348397 368.559470157
transp_med_steep f2 1.768 0.40392157 0.35686275 0.31764706 0.24705882 0.18823529 0.4745098 0.48627451 0.49803922 0.30980392 0.41568627 0.19215686 0.22352941 0.35686275 0.36470588 0.18823529 0.43921569 1.768 0.092 2.22 0.8580110519 428.473131146 5 0.6080110519 303.628255838
transp_med_steep f3 0.092 0.40392157 0.35686275 0.31764706 0.24705882 0.18823529 0.4745098 0.48627451 0.49803922 0.30980392 0.41568627 0.19215686 0.22352941 0.35686275 0.36470588 0.18823529 0.43921569 1.768 0.092 2.22 0.148600024 74.2078058701 2 0.048600024 24.269855747
transp_med_steep e3 0.065 0.30588235 0.31372549 0.31764706 0.32156863 0.27058824 0.31372549 0.18823529 0.28235294 0.35686275 0.41568627 0.20392157 0.22352941 0.21960784 0.21960784 0.19215686 0.28627451 1.768 0.171 0.065 0.0827302409 41.3137864312 8 0.1827302409 91.2517365543
transp_med_steep f2 1.768 0.30588235 0.31372549 0.31764706 0.32156863 0.27058824 0.31372549 0.18823529 0.28235294 0.35686275 0.41568627 0.20392157 0.22352941 0.21960784 0.21960784 0.19215686 0.28627451 1.768 0.171 0.065 0.8459862215 422.468177342 8 0.5459862215 272.654326972
